id express priority volume weight reward duration
1841 0 1 4 11 473 524
1842 0 1 27 28 472 654
1843 0 1 29 7 472 424
1844 0 1 22 5 472 903
1845 0 1 28 10 471 740
1846 0 1 13 8 471 381
1847 0 1 22 13 471 831
1848 0 1 13 9 469 339
1849 0 1 29 26 469 627
1850 0 1 27 25 468 344
1851 0 1 5 3 466 347
1852 0 1 11 16 466 283
1853 0 1 17 5 466 691
1854 0 1 29 16 466 931
1855 0 1 26 11 466 1097
1856 0 1 18 27 465 338
1857 0 1 29 20 465 554
1858 0 1 29 29 465 750
1859 0 1 26 22 462 117
1860 0 1 9 26 462 111
1861 0 1 24 5 460 607
1862 0 1 16 20 459 907
1863 0 1 19 16 458 138
1864 0 1 11 24 458 264
1865 0 1 7 21 457 552
1866 0 1 11 23 456 968
1867 0 1 29 29 455 628
1868 0 1 7 20 454 908
1869 0 1 3 17 451 1045
1870 0 1 3 19 451 576
1871 0 1 18 17 450 228
1872 0 1 12 29 450 973
1873 0 1 21 8 449 833
1874 0 1 17 29 448 409
1875 0 1 8 13 446 227
1876 0 1 16 15 445 538
1877 0 1 6 6 445 202
1878 0 1 26 27 443 847
1879 0 1 6 16 443 453
1880 0 1 21 14 442 432
1881 0 1 3 27 442 643
1882 0 1 13 19 441 1031
1883 0 1 10 23 440 371
1884 0 1 24 20 440 534
1885 0 1 13 4 439 727
1886 0 1 19 19 438 785
1887 0 1 13 9 437 702
1888 0 1 12 5 436 359
1889 0 1 11 23 436 170
1890 0 1 6 12 435 417
1891 0 1 7 29 435 402
1892 0 1 22 29 435 389
1893 0 1 26 16 435 1020
1894 0 1 20 18 434 525
1895 0 1 5 3 433 173
1896 0 1 14 29 433 1001
1897 0 1 6 14 433 276
1898 0 1 22 10 433 785
1899 0 1 27 29 432 613
1900 0 1 8 20 431 418
1901 0 1 14 15 431 584
1902 0 1 11 27 429 949
1903 0 1 22 8 429 622
1904 0 1 13 4 428 174
1905 0 1 24 13 428 687
1906 0 1 24 28 424 167
1907 0 1 28 15 424 866
1908 0 1 8 7 423 106
1909 0 1 4 5 422 394
1910 0 1 10 26 422 822
1911 0 1 20 15 422 1053
1912 0 1 25 29 422 229
1913 0 1 29 13 422 990
1914 0 1 19 20 420 755
1915 0 1 10 27 420 680
1916 0 1 23 28 419 806
1917 0 1 27 9 418 492
1918 0 1 27 9 417 301
1919 0 1 27 6 417 424
1920 0 1 22 6 417 844
1921 0 1 9 4 416 1025
1922 0 1 22 25 416 766
1923 0 1 19 21 415 267
1924 0 1 9 10 415 284
1925 0 1 20 14 415 467
1926 0 1 8 17 415 276
1927 0 1 26 26 415 918
1928 0 1 3 7 414 154
1929 0 1 20 14 414 447
1930 0 1 3 5 413 786
1931 0 1 6 3 413 412
1932 0 1 29 7 410 261
1933 0 1 26 22 410 570
1934 0 1 8 21 409 414
1935 0 1 3 14 409 466
1936 0 1 9 7 408 1076
1937 0 1 22 5 407 141
1938 0 1 16 23 407 358
1939 0 1 10 25 407 1035
1940 0 1 29 5 406 681
1941 0 1 25 20 405 604
1942 0 1 21 12 405 158
1943 0 1 15 24 405 265
1944 0 1 13 24 403 467
1945 0 1 9 7 403 595
1946 0 1 23 27 402 665
1947 0 1 10 5 402 574
1948 0 1 13 4 399 117
1949 0 1 16 7 399 373
1950 0 1 22 22 398 739
1951 0 1 27 5 398 308
1952 0 1 9 5 397 422
1953 0 1 21 26 397 893
1954 0 1 3 23 396 434
1955 0 1 11 18 396 614
1956 0 1 27 8 395 805
1957 0 1 12 17 394 881
1958 0 1 27 10 393 457
1959 0 1 3 4 391 747
1960 0 1 6 10 391 658
1961 0 1 5 21 389 381
1962 0 1 4 10 388 1031
1963 0 1 4 19 388 1018
1964 0 1 20 29 388 851
1965 0 1 21 21 387 581
1966 0 1 8 22 387 100
1967 0 1 13 16 385 646
1968 0 1 27 18 385 392
1969 0 1 19 18 385 1058
1970 0 1 28 3 384 395
1971 0 1 12 16 383 393
1972 0 1 26 8 383 412
1973 0 1 12 19 382 769
1974 0 1 9 14 382 1065
1975 0 1 16 7 381 1057
1976 0 1 12 26 381 645
1977 0 1 20 20 380 681
1978 0 1 23 13 379 862
1979 0 1 27 22 379 537
1980 0 1 9 11 379 642
1981 0 1 28 12 379 492
1982 0 1 4 6 378 630
1983 0 1 19 26 378 657
1984 0 1 5 29 377 284
1985 0 1 6 4 376 102
1986 0 1 16 5 376 1030
1987 0 1 22 16 375 104
1988 0 1 20 8 375 849
1989 0 1 5 13 374 826
1990 0 1 24 11 372 1037
1991 0 1 18 10 371 743
1992 0 1 15 14 371 288
1993 0 1 27 6 370 1033
1994 0 1 15 4 370 969
1995 0 1 24 17 368 849
1996 0 1 28 29 368 148
1997 0 1 29 19 368 652
1998 0 1 22 11 366 1045
1999 0 1 16 24 366 909
2000 0 1 8 25 365 177
2001 0 1 28 15 364 974
2002 0 1 26 4 364 948
2003 0 1 6 28 364 671
2004 0 1 13 15 364 869
2005 0 1 24 5 363 172
2006 0 1 8 23 362 652
2007 0 1 24 27 362 317
2008 0 1 9 5 361 398
2009 0 1 17 8 361 1019
2010 0 1 11 27 361 248
2011 0 1 21 11 360 553
2012 0 1 23 27 358 632
2013 0 1 25 23 356 139
2014 0 1 25 22 356 204
2015 0 1 22 27 355 668
2016 0 1 16 24 355 285
2017 0 1 6 28 355 357
2018 0 1 3 6 355 157
2019 0 1 25 26 354 494
2020 0 1 18 11 353 264
2021 0 1 16 7 353 349
2022 0 1 7 27 353 718
2023 0 1 15 20 352 1008
2024 0 1 15 23 351 495
2025 0 1 16 9 351 1047
2026 0 1 11 19 351 579
2027 0 1 9 9 350 1050
2028 0 1 10 18 349 907
2029 0 1 7 12 349 371
2030 0 1 12 28 349 315
2031 0 1 29 3 348 1063
2032 0 1 12 10 348 1096
2033 0 1 22 29 346 631
2034 0 1 18 29 346 971
2035 0 1 10 6 346 691
2036 0 1 15 26 345 824
2037 0 1 9 20 343 919
2038 0 1 25 11 341 882
2039 0 1 12 9 341 1067
2040 0 1 14 10 341 481
2041 0 1 27 7 339 909
2042 0 1 4 13 339 506
2043 0 1 13 6 339 891
2044 0 1 29 6 338 100
2045 0 1 18 5 338 421
2046 0 1 14 13 338 585
2047 0 1 19 14 338 545
2048 0 1 8 26 337 882
2049 0 1 17 24 337 397
2050 0 1 23 7 336 418
2051 0 1 25 25 335 748
2052 0 1 12 17 334 502
2053 0 1 11 3 333 691
2054 0 1 3 25 331 474
2055 0 1 10 13 331 591
2056 0 1 21 26 330 1033
2057 0 1 28 22 330 969
2058 0 1 8 5 327 799
2059 0 1 15 25 327 823
2060 0 1 6 7 327 532
2061 0 1 11 21 327 454
2062 0 1 13 17 326 924
2063 0 1 29 3 326 574
2064 0 1 20 8 326 842
2065 0 1 16 9 324 644
2066 0 1 22 15 324 664
2067 0 1 25 17 323 792
2068 0 1 29 11 322 831
2069 0 1 8 15 319 289
2070 0 1 25 16 319 186
2071 0 1 18 13 319 268
2072 0 1 8 28 319 211
2073 0 1 8 7 317 756
2074 0 1 24 8 317 806
2075 0 1 18 5 316 703
2076 0 1 12 27 315 179
2077 0 1 15 7 315 189
2078 0 1 10 29 314 204
2079 0 1 9 25 314 912
2080 0 1 5 21 313 796
2081 0 1 10 23 313 356
2082 0 1 15 17 312 1062
2083 0 1 9 16 311 399
2084 0 1 25 15 311 387
2085 0 1 22 26 311 601
2086 0 1 23 3 311 647
2087 0 1 29 27 311 674
2088 0 1 4 21 311 956
2089 0 1 3 14 310 147
2090 0 1 6 4 310 761
2091 0 1 18 5 310 740
2092 0 1 3 15 310 1065
2093 0 1 26 8 309 163
2094 0 1 24 13 309 402
2095 0 1 22 23 309 234
2096 0 1 22 29 308 442
2097 0 1 26 23 307 896
2098 0 1 7 11 306 825
2099 0 1 22 20 306 590
2100 0 1 7 4 306 106
2101 0 1 16 28 306 110
2102 0 1 23 29 306 108
2103 0 1 29 28 305 927
2104 0 1 8 18 304 1058
2105 0 1 10 27 302 835
2106 0 1 12 13 302 605
2107 0 1 5 4 300 918
2108 0 1 5 6 298 989
2109 0 1 24 19 298 820
2110 0 1 13 24 297 865
2111 0 1 28 16 297 424
2112 0 1 7 26 297 343
2113 0 1 22 15 295 912
2114 0 1 24 22 295 239
2115 0 1 18 29 295 891
2116 0 1 8 29 294 273
2117 0 1 6 12 294 278
2118 0 1 16 16 293 480
2119 0 1 15 28 293 147
2120 0 1 17 25 293 1015
2121 0 1 27 9 292 572
2122 0 1 19 21 292 161
2123 0 1 20 22 291 160
2124 0 1 13 14 290 269
2125 0 1 19 7 288 201
2126 0 1 25 17 287 105
2127 0 1 3 4 287 234
2128 0 1 13 22 287 284
2129 0 1 7 12 287 719
2130 0 1 10 16 286 840
2131 0 1 15 27 286 709
2132 0 1 9 24 285 915
2133 0 1 9 9 284 1017
2134 0 1 12 29 283 970
2135 0 1 25 29 283 335
2136 0 1 7 13 282 917
2137 0 1 27 19 282 854
2138 0 1 22 4 282 197
2139 0 1 8 11 281 899
2140 0 1 22 27 279 408
2141 0 1 11 20 279 1012
2142 0 1 18 27 278 956
2143 0 1 15 10 277 706
2144 0 1 13 26 277 142
2145 0 1 29 28 276 207
2146 0 1 6 25 275 865
2147 0 1 14 8 274 832
2148 0 1 8 21 274 373
2149 0 1 17 6 274 971
2150 0 1 20 24 274 292
2151 0 1 6 3 273 686
2152 0 1 29 26 273 910
2153 0 1 15 11 272 551
2154 0 1 19 7 272 525
2155 0 1 16 27 271 508
2156 0 1 13 13 271 565
2157 0 1 24 26 270 409
2158 0 1 3 21 269 742
2159 0 1 7 19 269 976
2160 0 1 24 3 268 272
2161 0 1 16 21 267 175
2162 0 1 21 18 267 961
2163 0 1 23 18 267 882
2164 0 1 17 22 265 307
2165 0 1 3 23 264 1057
2166 0 1 17 13 264 706
2167 0 1 27 8 263 211
2168 0 1 23 27 263 381
2169 0 1 13 26 263 450
2170 0 1 8 14 262 288
2171 0 1 18 29 262 203
2172 0 1 23 21 262 253
2173 0 1 26 6 262 100
2174 0 1 20 16 259 714
2175 0 1 4 19 259 203
2176 0 1 16 24 259 528
2177 0 1 23 17 258 359
2178 0 1 27 22 256 535
2179 0 1 19 5 256 357
2180 0 1 19 10 254 907
2181 0 1 6 14 253 918
2182 0 1 24 11 253 597
2183 0 1 22 23 252 811
2184 0 1 28 25 250 466
2185 0 1 21 12 250 333
2186 0 1 6 12 250 176
2187 0 1 16 3 250 315
2188 0 1 7 15 249 802
2189 0 1 17 15 245 860
2190 0 1 10 7 245 871
2191 0 1 18 19 245 135
2192 0 1 27 5 244 755
2193 0 1 11 11 244 771
2194 0 1 6 21 243 782
2195 0 1 11 14 242 210
2196 0 1 27 5 242 252
2197 0 1 5 25 242 290
2198 0 1 14 27 241 633
2199 0 1 4 5 241 151
2200 0 1 6 26 240 988
2201 0 1 23 24 239 356
2202 0 1 11 26 239 339
2203 0 1 12 3 239 685
2204 0 1 6 26 237 498
2205 0 1 12 27 237 271
2206 0 1 7 27 235 786
2207 0 1 23 25 234 839
2208 0 1 5 28 233 121
2209 0 1 23 15 232 120
2210 0 1 13 9 232 1058
2211 0 1 5 11 231 444
2212 0 1 29 12 228 316
2213 0 1 24 20 227 151
2214 0 1 6 17 227 971
2215 0 1 4 13 226 1098
2216 0 1 22 13 226 564
2217 0 1 26 23 226 241
2218 0 1 28 27 224 400
2219 0 1 14 21 224 206
2220 0 1 18 9 222 161
2221 0 1 14 28 221 363
2222 0 1 16 17 221 1091
2223 0 1 7 16 220 259
2224 0 1 24 3 219 501
2225 0 1 11 9 218 974
2226 0 1 15 22 217 573
2227 0 1 26 11 217 339
2228 0 1 7 27 216 511
2229 0 1 23 3 216 329
2230 0 1 4 27 214 891
2231 0 1 25 26 213 281
2232 0 1 25 14 213 754
2233 0 1 8 4 212 645
2234 0 1 22 24 212 488
2235 0 1 14 3 212 766
2236 0 1 4 16 211 287
2237 0 1 5 17 210 519
2238 0 1 5 8 209 900
2239 0 1 14 29 209 679
2240 0 1 17 11 208 147
2241 0 1 20 21 208 770
2242 0 1 8 22 207 764
2243 0 1 19 12 206 787
2244 0 1 20 4 206 740
2245 0 1 6 7 206 953
2246 0 1 23 15 204 1008
2247 0 1 17 21 203 163
2248 0 1 6 25 203 789
2249 0 1 9 5 203 607
2250 0 1 23 17 203 1094
2251 0 1 25 27 203 200
